Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5497    Vardas5497     1    3    4    5    9    3      3.56                3.40                
Pavarde9948    Vardas9948     1    3    3    5    10   3      3.56                3.00                
Pavarde4494    Vardas4494     1    4    5    5    7    3      3.56                3.80                
Pavarde8659    Vardas8659     1    2    5    6    8    3      3.56                3.80                
Pavarde2892    Vardas2892     1    4    4    4    9    3      3.56                3.40                
Pavarde6156    Vardas6156     1    2    3    8    8    3      3.56                3.00                
Pavarde7397    Vardas7397     2    3    4    4    9    3      3.56                3.40                
Pavarde2871    Vardas2871     1    1    5    7    8    3      3.56                3.80                
Pavarde918     Vardas918      2    2    2    6    10   3      3.56                2.60                
Pavarde7177    Vardas7177     1    4    5    6    6    3      3.56                3.80                
Pavarde5819    Vardas5819     1    2    5    7    7    3      3.56                3.80                
Pavarde3328    Vardas3328     2    3    4    4    9    3      3.56                3.40                
Pavarde2320    Vardas2320     1    1    4    6    10   3      3.56                3.40                
Pavarde8431    Vardas8431     1    2    4    6    9    3      3.56                3.40                
Pavarde6915    Vardas6915     1    2    6    6    7    3      3.56                4.20                
Pavarde2111    Vardas2111     2    2    3    6    9    3      3.56                3.00                
Pavarde2043    Vardas2043     1    2    4    6    9    3      3.56                3.40                
Pavarde4817    Vardas4817     3    3    5    5    6    3      3.56                3.80                
Pavarde6626    Vardas6626     1    3    3    6    9    3      3.56                3.00                
Pavarde5738    Vardas5738     1    2    4    6    9    3      3.56                3.40                
Pavarde8447    Vardas8447     1    3    4    5    9    3      3.56                3.40                
Pavarde4005    Vardas4005     1    3    4    5    9    3      3.56                3.40                
Pavarde3830    Vardas3830     3    3    4    9    10   2      3.52                2.80                
Pavarde9068    Vardas9068     2    4    6    8    9    2      3.52                3.60                
Pavarde2371    Vardas2371     1    5    5    8    10   2      3.52                3.20                
Pavarde9917    Vardas9917     3    3    5    9    9    2      3.52                3.20                
Pavarde1617    Vardas1617     1    2    2    3    6    4      3.52                3.20                
Pavarde1086    Vardas1086     1    4    4    10   10   2      3.52                2.80                
Pavarde7686    Vardas7686     4    5    5    6    9    2      3.52                3.20                
Pavarde6900    Vardas6900     1    6    6    8    8    2      3.52                3.60                
Pavarde5809    Vardas5809     1    1    8    9    10   2      3.52                4.40                
Pavarde959     Vardas959      3    3    6    7    10   2      3.52                3.60                
Pavarde374     Vardas374      1    3    3    3    4    4      3.52                3.60                
Pavarde2716    Vardas2716     2    5    6    7    9    2      3.52                3.60                
Pavarde7261    Vardas7261     3    4    4    8    10   2      3.52                2.80                
Pavarde7864    Vardas7864     1    1    2    3    7    4      3.52                3.20                
Pavarde2983    Vardas2983     1    3    7    8    10   2      3.52                4.00                
Pavarde7187    Vardas7187     1    2    3    3    5    4      3.52                3.60                
Pavarde4393    Vardas4393     5    5    6    6    7    2      3.52                3.60                
Pavarde199     Vardas199      1    2    8    9    9    2      3.52                4.40                
Pavarde6351    Vardas6351     1    4    7    7    10   2      3.52                4.00                
Pavarde1564    Vardas1564     1    2    2    4    5    4      3.52                3.20                
Pavarde9163    Vardas9163     2    4    6    8    9    2      3.52                3.60                
Pavarde4068    Vardas4068     1    4    6    9    9    2      3.52                3.60                
