Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde1049    Vardas1049     1    5    8    10   10   6      6.32                6.80                
Pavarde2436    Vardas2436     1    6    8    9    10   6      6.32                6.80                
Pavarde6739    Vardas6739     5    5    6    8    10   6      6.32                6.00                
Pavarde1377    Vardas1377     5    5    8    8    8    6      6.32                6.80                
Pavarde7082    Vardas7082     4    5    7    9    9    6      6.32                6.40                
Pavarde8695    Vardas8695     2    5    8    9    10   6      6.32                6.80                
Pavarde1372    Vardas1372     4    4    7    9    10   6      6.32                6.40                
Pavarde1512    Vardas1512     1    7    8    9    9    6      6.32                6.80                
Pavarde2979    Vardas2979     2    7    7    9    9    6      6.32                6.40                
Pavarde8979    Vardas8979     3    5    8    9    9    6      6.32                6.80                
Pavarde3390    Vardas3390     2    6    7    9    10   6      6.32                6.40                
Pavarde3415    Vardas3415     4    7    7    8    8    6      6.32                6.40                
Pavarde7231    Vardas7231     1    5    8    10   10   6      6.32                6.80                
Pavarde1342    Vardas1342     3    6    7    9    9    6      6.32                6.40                
Pavarde2079    Vardas2079     4    7    7    7    9    6      6.32                6.40                
Pavarde9860    Vardas9860     4    5    7    8    10   6      6.32                6.40                
Pavarde1297    Vardas1297     1    6    7    10   10   6      6.32                6.40                
Pavarde2101    Vardas2101     4    6    7    7    10   6      6.32                6.40                
Pavarde2895    Vardas2895     5    5    6    8    10   6      6.32                6.00                
Pavarde1482    Vardas1482     2    3    3    4    7    8      6.32                6.00                
Pavarde827     Vardas827      2    2    4    5    6    8      6.32                6.40                
Pavarde9746    Vardas9746     1    2    3    6    7    8      6.32                6.00                
Pavarde1151    Vardas1151     2    2    4    5    6    8      6.32                6.40                
Pavarde4892    Vardas4892     1    2    3    4    9    8      6.32                6.00                
Pavarde9092    Vardas9092     1    2    3    6    7    8      6.32                6.00                
Pavarde9226    Vardas9226     1    3    4    4    7    8      6.32                6.40                
Pavarde3965    Vardas3965     2    2    2    4    9    8      6.32                5.60                
Pavarde5708    Vardas5708     1    2    2    4    10   8      6.32                5.60                
Pavarde6603    Vardas6603     1    1    1    6    10   8      6.32                5.20                
Pavarde4270    Vardas4270     1    3    4    5    6    8      6.32                6.40                
Pavarde2681    Vardas2681     1    3    4    5    6    8      6.32                6.40                
Pavarde1248    Vardas1248     1    1    1    6    10   8      6.32                5.20                
Pavarde9131    Vardas9131     2    2    4    5    6    8      6.32                6.40                
Pavarde3368    Vardas3368     1    1    2    5    10   8      6.32                5.60                
Pavarde5547    Vardas5547     1    1    3    5    9    8      6.32                6.00                
Pavarde5813    Vardas5813     1    1    4    4    9    8      6.32                6.40                
Pavarde9468    Vardas9468     1    2    4    6    6    8      6.32                6.40                
Pavarde3248    Vardas3248     1    2    3    4    9    8      6.32                6.00                
Pavarde1725    Vardas1725     1    2    3    6    7    8      6.32                6.00                
Pavarde9330    Vardas9330     1    2    3    6    7    8      6.32                6.00                
Pavarde1607    Vardas1607     1    1    5    5    7    8      6.32                6.80                
Pavarde6876    Vardas6876     1    2    3    5    8    8      6.32                6.00                
Pavarde1276    Vardas1276     1    3    4    4    7    8      6.32                6.40                
Pavarde1600    Vardas1600     1    1    3    4    10   8      6.32                6.00                
